feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,class
6.6273301994647635,7.112928565939585,3.1802232845679033,8.447525855402688,11.775938585941876,9.25854321268693,13.059768207615377,6.533168948477838,6.571046800172887,2.2462238003846577,3.154824440883983,4.275602618474946,4.254148602765389,5.925909019410684,A
6.543755099906623,4.788465554453998,4.820736189965148,NA,8.912940838244056,4.417455340450358,6.6697310026926555,6.449048786481264,6.0173274293836,NA,6.184167940080348,1.465625199634647,4.846660573349103,4.9097281430858395,A
10.763393139280808,9.62777060968612,5.366717483831949,11.069963238477325,10.51394378135015,17.697342165775474,NA,9.009726378311129,2.3057093469749637,NA,NA,2.1100144484235677,4.705341077307848,6.084534653860189,A
2.213674749198463,6.762652569446239,5.485249746547692,8.29780463900352,13.656057277733339,6.781329535662199,12.910186570167333,7.239284651863411,4.402562532924021,0.4314836296607458,3.6375901143098255,1.9096702627307611,6.900005330073263,4.672976472580741,A
5.88071464811573,5.873137302554619,6.619696771913375,6.585316688710961,12.377195847278625,NA,11.921150301770801,9.911084341785063,3.3759148128201484,3.2857734795110134,2.061589465502679,NA,6.819546498239374,5.244591943696787,A
8.846627172579126,3.48439852067583,NA,10.917829422500159,12.323109839612787,NA,NA,4.26119397592899,2.560252255447814,5.11281843725872,4.431949736985313,1.0540411343858707,5.011896790430955,4.715652639950418,A
5.138931525440091,2.578253640887792,5.0992915748785475,6.565479955724372,15.07775168853139,NA,5.3929382018314955,0.9644555462234266,5.221745659716824,3.484550300654574,2.1779583434072918,3.3685323130831994,5.285264728456195,6.91759104168576,A
7.681655179617803,2.651671827020788,3.5237410453379496,4.398478115407123,11.72244474342457,7.469743228434348,7.638059361344504,12.603419756269066,6.448043934224489,7.530602034661607,1.2750230542485117,6.274672897266362,3.5357600383588053,6.380710250253632,A
2.5547845154734867,6.221275730359933,5.076283473849863,NA,13.874677972198919,6.397411659486643,8.7552297500244,3.7029400194418476,3.99585441111864,9.618730213190549,5.544527945177101,0.7301999938789405,4.2180730106471,5.575909107777027,A
NA,8.924430705913881,4.393274601290622,7.671833761023189,12.650336526434318,7.794944811001998,8.531780499182373,3.0564226915540136,10.443738168891787,5.362567811225848,4.460973442610659,5.430184953423368,4.572127735765386,5.405522682517525,A
4.891560722243721,9.192209981619872,3.421036043934946,10.663501918542615,12.116405814756892,13.93691549744426,10.18179153544637,4.838130404495098,5.732849840358006,NA,3.4181580401970124,0.4324739597465187,3.9139810302578675,6.70342204444213,A
3.28927473187899,6.960725149404006,6.280518901637991,5.940194528049268,8.945146484421931,8.404553618964595,9.336884704532004,12.192431412231898,7.271405438263313,10.05778594729734,5.251571833478824,3.276286369282251,6.929380195935519,6.694174241156996,A
5.67081656602932,5.084579876591004,NA,8.37109937939956,8.5280316785668,7.639320892611126,9.00193188143716,2.8345050565155683,10.097902927548521,9.944132743847502,5.233003287419545,5.507092714826377,6.924088624479326,5.920620967534852,A
4.166216059332483,5.449149362519116,5.151194752500439,10.556140559079061,18.658311003945435,8.814895909807287,7.62840136627943,10.65042227213457,5.309172670027234,6.062065824319902,1.6495346392215784,6.003773919716102,5.56764555099765,4.331297989157724,A
2.7500874547316005,NA,5.029824486152589,8.359173976696283,10.263126211181627,14.791807543534055,12.538980837956363,1.2947403115009806,4.752522092367383,8.260668894410623,5.20553905239495,0.3238915108806821,3.7191759259592327,6.233503569051367,A
7.867480184828603,5.498262390552714,5.0874386603329,6.601263842645424,15.213019045060207,7.386191510624516,7.643064026661227,10.12131654460809,5.155009322245444,NA,NA,2.78597369601913,5.6800188746130225,4.987633345527831,A
1.671916021443674,NA,6.736346405204319,7.399777824464395,8.79959550226573,11.804997687204963,14.26650373727744,3.5028875800135766,4.7353916995271526,3.6991960809723246,2.300044665596735,3.6737134861454668,4.203458966279223,4.664235533817969,A
11.767646581069023,10.322188210083132,3.9241513914449215,10.072850731553505,9.85262124147489,10.469755367624751,13.244509879935913,9.517219374358529,9.656297943577433,4.762006663431133,4.342148487546768,3.949515261437665,4.803214315346571,4.683817385263774,A
7.320055046941453,2.4208649391935904,7.8119595956072985,9.36188064520449,7.36333831646306,6.691316343435795,6.032678846532487,9.803662830412039,7.915853834142245,7.298864935161516,4.873039988352786,3.5464840141942897,4.99412735723938,3.6411633825130765,A
9.688578166235441,6.823056417290727,6.2165766830982205,5.176981783991369,17.512495292438633,11.22551253050075,10.157003203853142,6.952453317521511,11.633682329311448,3.433158240881634,NA,4.6244818566329,5.706551645200774,6.111123325654442,A
7.054568901685414,8.00652294068836,NA,5.739319911667267,9.751682375241858,13.632017770612014,7.721524350842682,9.57702809927509,10.181685428640446,NA,1.259955321194723,0.8746239998257895,4.827159746434324,5.0397405237430855,A
0.523513220147602,6.751416245766056,4.455030758218022,9.559535106114815,13.265456856359654,11.678314711679322,14.318541823537759,7.776084598764258,4.558666039345468,11.483420039747326,5.601825865381707,NA,6.416003256716786,3.6884698055251612,A
6.415715535256082,9.70190600618856,NA,7.511188111063504,12.540491401927175,10.391295197399938,5.465750282763767,3.5810259812440504,4.456288964116915,10.770924855894775,5.582101923273467,0.6108246460015149,5.5891637626089725,5.524115234094713,A
6.255522733798837,9.268796617268599,5.3732779260793375,9.305811907160178,10.825369286598459,10.887916167630012,4.892379030825268,6.785289554514001,6.611280486889976,0.1727704515620445,3.2132518114464896,3.513502153724223,6.343509651814268,4.277007962734666,A
NA,4.7592029227040165,5.479331932879132,11.271209268386706,16.997998325805785,NA,8.695536284736502,10.529756662625363,5.813870805626097,2.9459182967237334,3.836368076866335,2.97294430570846,4.626520799833191,6.384987293407787,A
NA,7.456249941522732,4.95578583582448,10.507420414873968,12.381739181614805,12.368982008833049,5.262283087792802,9.764587366117516,5.721939242640909,NA,0.71287918669324,6.049216593780534,6.032842419617558,5.131423911666328,A
7.900793503033658,8.695553253513408,4.860601991959481,10.62727266289734,16.389440057023233,11.97622297921355,9.059227018995031,5.357335146072639,7.484473757980106,3.175300092661446,2.8011946393745606,2.4304258676279664,3.5270770333000963,4.51763422076373,A
5.180415120785286,3.5611993410207874,5.766548157581298,10.19958269782084,12.742535110720974,13.826467529462544,5.2042694868317705,1.0345285011503016,3.2574000830490477,NA,1.747408574913879,3.6770624133237377,6.223560378353714,6.455401540034534,A
3.6967157883954886,8.242927175640792,6.098138828559835,4.951143809257223,12.103885434107337,11.772871851150956,NA,6.795507667170715,6.707188548479435,10.373430616363057,6.2021997614663125,3.7530749208352185,3.886167676130504,4.461278299875652,A
5.158432840323293,10.418986953828043,NA,8.25917479814463,9.754645352535393,4.772148019370207,9.470541532799583,10.55116864988182,9.917813469048557,9.59306507425806,5.273853177418984,3.8423951390590765,5.809378296512086,6.261630004563779,A
8.424397156836074,7.100542410197749,5.468768409556668,8.531982301752302,15.888390904181676,11.176155454487038,7.987165029630839,4.945807268105844,6.810974997853094,2.098178236849357,2.819528234952535,2.944112676201173,4.640413257036459,NA,A
0.8822300366221856,5.521183519806147,5.471717458509998,10.429756213151185,9.670811244757893,7.351443349561183,14.109095275606133,8.0473615708356,5.306528232381084,2.548247258368088,2.5917831851123654,NA,4.634812416054299,3.7398228176036996,A
